# Sparvio 1.5.0 log file. Logging started at 12:40:21.721 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh
13:05:54.667; 100383; 8.124; 24.27; 57.82
13:05:55.667; 100382; 8.138; 24.3; 57.76
13:05:56.668; 100382; 8.106; 24.29; 57.75
13:05:57.667; 100382; 8.115; 24.3; 57.75
13:05:58.667; 100381; 8.148; 24.3; 57.75
13:05:59.668; 100382; 8.179; 24.29; 57.77
13:06:00.667; 100382; 8.133; 24.31; 57.74
13:06:01.667; 100384; 8.117; 24.3; 57.7
13:06:02.667; 100384; 8.13; 24.3; 57.63
13:06:03.714; 100384; 8.149; 24.31; 57.62
13:06:04.727; 100384; 8.133; 24.34; 57.6
13:06:05.727; 100382; 8.124; 24.33; 57.6
13:06:06.727; 100381; 8.103; 24.33; 57.65
13:06:07.727; 100380; 8.185; 24.31; 57.57
13:06:08.728; 100382; 8.172; 24.33; 57.56
13:06:09.728; 100380; 8.134; 24.33; 57.55
13:06:10.727; 100381; 8.082; 24.33; 57.6
13:06:11.728; 100381; 8.022; 24.34; 57.62
13:06:12.727; 100381; 8.077; 24.33; 57.56
13:06:13.728; 100382; 8.11; 24.34; 57.6
13:06:14.728; 100382; 8.157; 24.33; 57.59
13:06:15.728; 100382; 8.136; 24.33; 57.57
13:06:16.729; 100383; 8.091; 24.34; 57.54
13:06:17.729; 100382; 8.128; 24.33; 57.55
13:06:18.729; 100382; 8.171; 24.34; 57.57
13:06:19.730; 100382; 8.178; 24.36; 57.53
13:06:20.728; 100382; 8.138; 24.34; 57.52
13:06:21.729; 100381; 8.074; 24.34; 57.5
13:06:22.729; 100380; 8.152; 24.33; 57.57
13:06:23.729; 100380; 8.129; 24.33; 57.52
13:06:24.729; 100380; 8.15; 24.36; 57.48
13:06:25.729; 100381; 8.147; 24.34; 57.45
13:06:26.728; 100381; 8.199; 24.33; 57.48
13:06:27.728; 100381; 8.109; 24.31; 57.46
13:06:28.728; 100381; 8.176; 24.33; 57.46
13:06:29.728; 100382; 8.153; 24.34; 57.46
13:06:30.728; 100381; 8.168; 24.33; 57.42
13:06:31.731; 100378; 8.124; 24.36; 57.41
13:06:32.730; 100378; 8.128; 24.34; 57.38
13:06:33.722; 100377; 8.097; 24.36; 57.41
13:06:34.721; 100376; 8.145; 24.36; 57.4
13:06:35.722; 100376; 8.154; 24.34; 57.43
13:06:36.722; 100376; 8.178; 24.37; 57.39
13:06:37.720; 100376; 8.21; 24.34; 57.43
13:06:38.721; 100375; 8.113; 24.36; 57.36
13:06:39.722; 100376; 8.105; 24.34; 57.41
13:06:40.722; 100377; 8.121; 24.37; 57.43
13:06:41.722; 100376; 8.139; 24.4; 57.43
13:06:42.721; 100375; 8.154; 24.39; 57.38
13:06:43.722; 100376; 8.106; 24.39; 57.38
13:06:44.722; 100374; 8.152; 24.41; 57.41
13:06:45.722; 100375; 8.095; 24.41; 57.34
13:06:46.723; 100375; 8.094; 24.37; 57.34
13:06:47.721; 100375; 8.134; 24.39; 57.31
13:06:48.722; 100375; 8.098; 24.39; 57.28
13:06:49.723; 100376; 8.143; 24.41; 57.32
13:06:50.707; 100377; 8.194; 24.41; 57.28
13:06:51.720; 100376; 8.204; 24.39; 57.26
13:06:52.719; 100376; 8.108; 24.4; 57.27
13:06:53.709; 100377; 8.134; 24.41; 57.31
13:06:54.708; 100375; 8.227; 24.41; 57.24
13:06:55.709; 100375; 8.116; 24.41; 57.26
13:06:56.720; 100376; 8.126; 24.41; 57.21
13:06:57.709; 100375; 8.152; 24.43; 57.26
13:06:58.720; 100375; 8.114; 24.43; 57.26
13:06:59.720; 100375; 8.082; 24.44; 57.21
13:07:00.720; 100376; 8.086; 24.43; 57.23
13:07:01.708; 100376; 8.104; 24.43; 57.19
13:07:02.720; 100378; 8.175; 24.44; 57.17
13:07:03.700; 100377; 8.184; 24.44; 57.18
13:07:04.710; 100377; 8.096; 24.46; 57.11
13:07:05.711; 100377; 8.172; 24.46; 57.11
13:07:06.711; 100378; 8.123; 24.46; 57.15
13:07:07.711; 100378; 8.127; 24.47; 57.14
13:07:08.711; 100380; 8.142; 24.46; 57.11
13:07:09.699; 100379; 8.124; 24.47; 57.09
13:07:10.711; 100380; 8.141; 24.47; 57.05
13:07:11.700; 100379; 8.177; 24.47; 57.1
13:07:12.711; 100380; 8.177; 24.47; 57.09
13:07:13.711; 100380; 8.132; 24.46; 57.04
13:07:14.713; 100380; 8.086; 24.47; 57.02
13:07:15.714; 100379; 8.157; 24.47; 57.01
13:07:16.710; 100378; 8.145; 24.5; 57.04
13:07:17.710; 100378; 8.122; 24.44; 57.0
13:07:18.710; 100377; 8.094; 24.46; 57.0
13:07:19.711; 100378; 8.178; 24.47; 56.99
13:07:20.710; 100378; 8.098; 24.46; 57.03
13:07:21.711; 100377; 8.125; 24.44; 56.98
13:07:22.710; 100378; 8.137; 24.46; 56.97
13:07:23.712; 100377; 8.13; 24.46; 56.97
13:07:24.710; 100377; 8.114; 24.46; 57.02
13:07:25.711; 100378; 8.138; 24.46; 56.94
13:07:26.710; 100378; 8.171; 24.46; 56.93
13:07:27.711; 100378; 8.112; 24.47; 56.94
13:07:28.710; 100378; 8.114; 24.5; 56.98
13:07:29.711; 100379; 8.12; 24.46; 56.99
13:07:30.711; 100379; 8.089; 24.47; 57.02
13:07:31.714; 100379; 8.113; 24.47; 56.98
13:07:32.711; 100377; 8.106; 24.47; 57.02
13:07:33.669; 100379; 8.138; 24.48; 56.97
13:07:34.669; 100380; 8.166; 24.47; 56.99
13:07:35.669; 100379; 8.148; 24.46; 56.99
13:07:36.669; 100381; 8.124; 24.5; 57.01
13:07:37.669; 100380; 8.124; 24.47; 56.96
13:07:38.668; 100380; 8.114; 24.47; 56.92
13:07:39.671; 100381; 8.125; 24.5; 56.98
13:07:40.669; 100380; 8.15; 24.51; 56.98
13:07:41.669; 100381; 8.09; 24.5; 56.95
13:07:42.669; 100380; 8.092; 24.53; 56.93
13:07:43.669; 100381; 8.141; 24.53; 56.95
13:07:44.669; 100381; 8.156; 24.51; 56.92
13:07:45.668; 100380; 8.155; 24.51; 56.91
13:07:46.668; 100380; 8.15; 24.53; 56.91
13:07:47.669; 100379; 8.104; 24.54; 56.92
13:07:48.669; 100378; 8.128; 24.51; 56.92
13:07:49.669; 100379; 8.036; 24.55; 56.87
13:07:50.669; 100378; 8.129; 24.53; 56.83
13:07:51.669; 100379; 8.067; 24.54; 56.79
13:07:52.669; 100378; 8.129; 24.54; 56.79
13:07:53.669; 100379; 8.148; 24.55; 56.82
13:07:54.671; 100380; 8.203; 24.54; 56.8
13:07:55.671; 100377; 8.125; 24.57; 56.84
13:07:56.672; 100379; 8.116; 24.54; 56.8
13:07:57.672; 100379; 8.155; 24.55; 56.74
13:07:58.671; 100378; 8.087; 24.54; 56.73
13:07:59.672; 100377; 8.14; 24.57; 56.77
13:08:00.671; 100377; 8.176; 24.55; 56.76
13:08:01.671; 100377; 8.128; 24.57; 56.76
13:08:02.671; 100377; 8.135; 24.57; 56.65
13:08:03.671; 100376; 8.116; 24.58; 56.69
13:08:04.724; 100376; 8.128; 24.61; 56.72
13:08:05.724; 100378; 8.15; 24.64; 56.82
13:08:06.724; 100383; 8.127; 24.64; 56.93
13:08:07.722; 100383; 8.12; 24.61; 56.66
13:08:08.722; 100410; 8.124; 24.51; 55.74
13:08:09.721; 100367; 8.141; 24.37; 54.45
13:08:10.721; 100364; 8.149; 24.2; 53.01
13:08:11.721; 100369; 8.169; 24.06; 51.4
13:08:12.722; 100368; 8.114; 23.79; 49.71
13:08:13.721; 100373; 8.117; 23.58; 48.22
13:08:14.721; 100375; 8.101; 23.37; 46.92
13:08:15.721; 100376; 8.122; 23.12; 45.8
13:08:16.722; 100376; 8.097; 22.88; 44.86
13:08:17.720; 100378; 8.163; 22.65; 44.1
13:08:18.725; 100378; 8.16; 22.37; 43.49
13:08:19.725; 100378; 8.161; 22.08; 42.81
13:08:20.725; 100378; 8.126; 21.83; 42.23
13:08:21.724; 100379; 8.088; 21.51; 41.86
13:08:22.724; 100378; 8.115; 21.23; 41.58
13:08:23.725; 100379; 8.122; 20.92; 41.47
13:08:24.724; 100380; 8.111; 20.64; 41.48
13:08:25.725; 100381; 8.133; 20.34; 41.55
13:08:26.724; 100380; 8.149; 20.02; 41.61
13:08:27.724; 100381; 8.146; 19.71; 41.68
13:08:28.722; 100382; 8.114; 19.42; 41.71
13:08:29.721; 100381; 8.169; 19.13; 41.58
13:08:30.722; 100381; 8.154; 18.81; 41.56
13:08:31.723; 100383; 8.18; 18.47; 41.58
13:08:32.723; 100383; 8.108; 18.19; 41.61
13:08:33.721; 100385; 8.138; 17.89; 41.7
13:08:34.714; 100385; 8.102; 17.6; 41.78
13:08:35.713; 100385; 8.172; 17.32; 41.88
13:08:36.714; 100386; 8.139; 17.05; 41.99
13:08:37.713; 100385; 8.202; 16.75; 42.32
13:08:38.714; 100385; 8.121; 16.5; 42.69
13:08:39.713; 100384; 8.142; 16.23; 43.04
13:08:40.714; 100385; 8.122; 15.99; 43.57
13:08:41.714; 100384; 8.124; 15.74; 44.06
13:08:42.714; 100385; 8.136; 15.51; 44.61
13:08:43.714; 100385; 8.089; 15.27; 45.12
13:08:44.714; 100386; 8.097; 15.05; 45.63
13:08:45.714; 100385; 8.123; 14.84; 46.12
13:08:46.714; 100384; 8.153; 14.61; 46.57
13:08:47.714; 100383; 8.142; 14.37; 46.89
13:08:48.714; 100382; 8.092; 14.16; 47.13
13:08:49.714; 100383; 8.14; 13.94; 47.37
13:08:50.713; 100383; 8.112; 13.77; 47.74
13:08:51.713; 100383; 8.075; 13.57; 48.14
13:08:52.714; 100383; 8.097; 13.41; 48.62
13:08:53.714; 100382; 8.13; 13.21; 49.12
13:08:54.713; 100383; 8.182; 13.05; 49.62
13:08:55.714; 100383; 8.142; 12.85; 50.12
13:08:56.714; 100383; 8.195; 12.71; 50.63
13:08:57.714; 100384; 8.144; 12.54; 51.12
13:08:58.714; 100384; 8.134; 12.42; 51.63
13:08:59.715; 100383; 8.161; 12.26; 52.23
13:09:00.714; 100383; 8.159; 12.13; 52.73
13:09:01.716; 100382; 8.177; 11.99; 53.3
13:09:02.716; 100383; 8.169; 11.88; 53.84
13:09:03.715; 100381; 8.15; 11.77; 54.34
13:09:04.710; 100381; 8.154; 11.63; 54.8
13:09:05.710; 100382; 8.114; 11.54; 55.32
13:09:06.710; 100380; 8.158; 11.42; 55.75
13:09:07.710; 100379; 8.149; 11.32; 56.19
13:09:08.710; 100379; 8.108; 11.25; 56.61
13:09:09.711; 100379; 8.121; 11.12; 57.09
13:09:10.710; 100380; 8.136; 11.01; 57.49
13:09:11.709; 100379; 8.129; 10.95; 57.84
13:09:12.710; 100380; 8.164; 10.81; 58.26
13:09:13.709; 100379; 8.123; 10.74; 58.56
13:09:14.709; 100379; 8.091; 10.66; 58.87
13:09:15.709; 100381; 8.193; 10.56; 59.16
13:09:16.709; 100380; 8.159; 10.46; 59.38
13:09:17.710; 100380; 8.137; 10.4; 59.66
13:09:18.709; 100380; 8.187; 10.3; 59.91
13:09:19.709; 100379; 8.112; 10.2; 60.14
13:09:20.710; 100380; 8.104; 10.15; 60.37
13:09:21.709; 100381; 8.159; 10.07; 60.6
13:09:22.710; 100382; 8.171; 9.99; 60.8
13:09:23.709; 100384; 8.144; 9.91; 61.05
13:09:24.711; 100384; 8.096; 9.84; 61.28
13:09:25.709; 100383; 8.155; 9.76; 61.5
13:09:26.709; 100383; 8.12; 9.7; 61.72
13:09:27.709; 100382; 8.137; 9.63; 61.92
13:09:28.710; 100382; 8.178; 9.53; 62.13
13:09:29.709; 100382; 8.154; 9.47; 62.25
13:09:30.709; 100381; 8.131; 9.4; 62.36
13:09:31.709; 100381; 8.125; 9.35; 62.48
13:09:32.710; 100382; 8.161; 9.29; 62.66
13:09:33.710; 100381; 8.112; 9.22; 62.88
13:09:34.662; 100380; 8.108; 9.15; 63.02
13:09:35.663; 100380; 8.163; 9.11; 63.21
13:09:36.663; 100380; 8.149; 9.07; 63.33
13:09:37.662; 100381; 8.137; 8.98; 63.47
13:09:38.662; 100382; 8.157; 8.92; 63.55
13:09:39.664; 100383; 8.062; 8.87; 63.65
13:09:40.661; 100381; 8.19; 8.84; 63.69
13:09:41.663; 100380; 8.199; 8.75; 63.92
13:09:42.662; 100381; 8.119; 8.73; 64.03
13:09:43.663; 100381; 8.184; 8.7; 64.14
13:09:44.663; 100383; 8.142; 8.66; 64.29
13:09:45.663; 100385; 8.109; 8.6; 64.41
13:09:46.664; 100384; 8.134; 8.59; 64.58
13:09:47.662; 100382; 8.159; 8.55; 64.72
13:09:48.664; 100381; 8.051; 8.47; 64.81
13:09:49.662; 100381; 8.022; 8.46; 64.96
13:09:50.664; 100381; 8.148; 8.45; 65.09
13:09:51.662; 100383; 8.209; 8.42; 65.23
13:09:52.662; 100382; 8.041; 8.38; 65.32
13:09:53.664; 100383; 8.092; 8.35; 65.45
13:09:54.664; 100382; 8.114; 8.31; 65.55
13:09:55.662; 100381; 8.1; 8.29; 65.65
13:09:56.662; 100379; 8.086; 8.27; 65.72
13:09:57.662; 100381; 8.19; 8.25; 65.8
13:09:58.662; 100381; 8.148; 8.22; 65.97
13:09:59.662; 100381; 8.118; 8.19; 66.05
13:10:00.663; 100381; 8.143; 8.13; 66.1
13:10:01.663; 100381; 8.123; 8.11; 66.19
13:10:02.662; 100379; 8.149; 8.09; 66.24
13:10:03.662; 100379; 8.158; 8.07; 66.32
13:10:04.663; 100379; 8.048; 8.02; 66.41
13:10:05.678; 100380; 8.131; 8.0; 66.47
13:10:06.679; 100379; 8.15; 8.01; 66.54
13:10:07.678; 100378; 8.197; 7.97; 66.59
13:10:08.679; 100380; 8.111; 7.97; 66.62
13:10:09.677; 100379; 8.126; 7.91; 66.65
13:10:10.678; 100380; 8.132; 7.88; 66.73
13:10:11.678; 100381; 8.17; 7.84; 66.74
13:10:12.678; 100381; 8.107; 7.84; 66.76
13:10:13.678; 100382; 8.133; 7.8; 66.74
13:10:14.678; 100384; 8.103; 7.78; 66.81
13:10:15.678; 100383; 8.161; 7.77; 66.78
13:10:16.679; 100384; 8.123; 7.73; 66.81
13:10:17.678; 100382; 8.178; 7.67; 66.75
13:10:18.679; 100381; 8.215; 7.66; 66.73
13:10:19.679; 100382; 8.185; 7.63; 66.68
13:10:20.680; 100383; 8.149; 7.59; 66.72
13:10:21.678; 100382; 8.148; 7.59; 66.7
13:10:22.680; 100385; 8.15; 7.55; 66.68
13:10:23.680; 100385; 8.18; 7.55; 66.76
13:10:24.678; 100382; 8.249; 7.52; 66.74
13:10:25.678; 100382; 8.14; 7.48; 66.69
13:10:26.678; 100382; 8.106; 7.46; 66.66
13:10:27.678; 100383; 8.163; 7.45; 66.66
13:10:28.678; 100381; 8.166; 7.43; 66.64
13:10:29.680; 100382; 8.079; 7.42; 66.69
13:10:30.679; 100382; 8.16; 7.41; 66.71
13:10:31.679; 100382; 8.091; 7.36; 66.73
13:10:32.678; 100381; 8.117; 7.36; 66.82
13:10:33.678; 100380; 8.091; 7.33; 66.83
13:10:34.678; 100379; 8.176; 7.35; 66.88
13:10:35.676; 100380; 8.178; 7.32; 66.94
13:10:36.676; 100382; 8.068; 7.31; 66.97
13:10:37.675; 100382; 8.165; 7.32; 66.99
13:10:38.676; 100384; 8.149; 7.26; 67.04
13:10:39.675; 100383; 8.184; 7.28; 67.09
13:10:40.675; 100381; 8.144; 7.28; 67.15
13:10:41.675; 100382; 8.154; 7.26; 67.15
13:10:42.676; 100382; 8.165; 7.26; 67.25
13:10:43.675; 100381; 8.1; 7.25; 67.27
13:10:44.675; 100382; 8.089; 7.23; 67.31
13:10:45.675; 100381; 8.116; 7.22; 67.37
13:10:46.675; 100384; 8.07; 7.22; 67.36
13:10:47.675; 100384; 8.142; 7.19; 67.33
13:10:48.675; 100383; 8.122; 7.18; 67.35
13:10:49.675; 100383; 8.16; 7.18; 67.34
13:10:50.675; 100381; 8.111; 7.17; 67.36
13:10:51.675; 100382; 8.096; 7.15; 67.29
13:10:52.675; 100382; 8.122; 7.11; 67.27
13:10:53.675; 100383; 8.121; 7.08; 67.22
13:10:54.675; 100383; 8.101; 7.1; 67.18
13:10:55.675; 100384; 8.076; 7.07; 67.1
13:10:56.675; 100383; 8.242; 7.05; 67.08
13:10:57.675; 100382; 8.131; 7.01; 67.05
13:10:58.676; 100383; 8.13; 7.03; 67.04
13:10:59.675; 100383; 8.161; 7.01; 67.01
13:11:00.675; 100383; 8.097; 7.03; 67.02
13:11:01.675; 100382; 8.178; 7.0; 67.02
13:11:02.675; 100381; 8.146; 6.97; 67.04
13:11:03.675; 100382; 8.099; 6.98; 67.02
13:11:04.675; 100381; 8.141; 6.97; 66.97
13:11:05.676; 100381; 8.119; 6.95; 66.99
13:11:06.713; 100382; 8.131; 6.91; 66.99
13:11:07.713; 100380; 8.114; 6.91; 66.89
13:11:08.713; 100381; 8.106; 6.91; 66.87
13:11:09.712; 100381; 8.152; 6.91; 66.82
13:11:10.713; 100380; 8.137; 6.88; 66.74
13:11:11.713; 100380; 8.098; 6.87; 66.64
13:11:12.713; 100381; 8.191; 6.87; 66.58
13:11:13.713; 100381; 8.158; 6.87; 66.48
13:11:14.713; 100381; 8.114; 6.86; 66.39
13:11:15.714; 100380; 8.069; 6.84; 66.3
13:11:16.713; 100381; 8.159; 6.86; 66.27
13:11:17.714; 100379; 8.145; 6.83; 66.24
13:11:18.713; 100381; 8.11; 6.84; 66.18
13:11:19.713; 100381; 8.102; 6.83; 66.13
13:11:20.713; 100381; 8.102; 6.82; 66.1
13:11:21.713; 100380; 8.075; 6.8; 66.04
13:11:22.713; 100381; 8.064; 6.79; 66.05
13:11:23.713; 100382; 8.132; 6.77; 65.99
13:11:24.714; 100381; 8.141; 6.77; 65.98
13:11:25.714; 100382; 8.072; 6.77; 65.99
13:11:26.713; 100384; 8.117; 6.76; 65.95
13:11:27.714; 100385; 8.149; 6.77; 65.92
13:11:28.715; 100384; 8.111; 6.73; 65.87
13:11:29.714; 100386; 8.114; 6.75; 65.85
13:11:30.712; 100385; 8.108; 6.7; 65.76
13:11:31.713; 100386; 8.176; 6.7; 65.62
13:11:32.713; 100385; 8.117; 6.69; 65.51
13:11:33.713; 100386; 8.158; 6.69; 65.45
13:11:34.713; 100385; 8.179; 6.69; 65.33
13:11:35.713; 100385; 7.996; 6.66; 65.26
13:11:36.687; 100386; 8.115; 6.63; 65.16
13:11:37.687; 100383; 8.129; 6.62; 64.98
13:11:38.687; 100384; 8.154; 6.6; 64.77
13:11:39.688; 100383; 8.02; 6.6; 64.6
13:11:40.687; 100382; 8.16; 6.59; 64.44
13:11:41.687; 100380; 8.063; 6.58; 64.26
13:11:42.687; 100381; 8.098; 6.58; 64.05
13:11:43.688; 100381; 8.138; 6.59; 63.92
13:11:44.688; 100380; 8.108; 6.56; 63.77
13:11:45.688; 100380; 8.113; 6.59; 63.69
13:11:46.687; 100379; 8.121; 6.6; 63.6
13:11:47.687; 100381; 8.124; 6.58; 63.53
13:11:48.687; 100382; 8.069; 6.56; 63.49
13:11:49.688; 100381; 8.09; 6.56; 63.42
13:11:50.687; 100382; 8.116; 6.58; 63.34
13:11:51.687; 100382; 8.109; 6.56; 63.2
13:11:52.687; 100381; 8.149; 6.59; 63.06
13:11:53.688; 100381; 8.107; 6.56; 62.98
13:11:54.688; 100381; 8.065; 6.59; 62.9
13:11:55.687; 100380; 8.15; 6.58; 62.86
13:11:56.687; 100381; 8.131; 6.59; 62.84
13:11:57.687; 100380; 8.055; 6.58; 62.78
13:11:58.687; 100382; 8.152; 6.59; 62.73
13:11:59.686; 100383; 8.158; 6.59; 62.7
13:12:00.687; 100385; 8.179; 6.58; 62.67
13:12:01.687; 100383; 8.096; 6.58; 62.57
13:12:02.687; 100381; 8.117; 6.58; 62.54
13:12:03.687; 100382; 8.137; 6.58; 62.47
13:12:04.688; 100382; 8.134; 6.58; 62.47
13:12:05.687; 100381; 8.102; 6.58; 62.42
13:12:06.687; 100382; 8.101; 6.56; 62.34
13:12:07.661; 100382; 8.095; 6.55; 62.29
13:12:08.662; 100384; 8.142; 6.55; 62.21
13:12:09.662; 100384; 8.217; 6.56; 62.03
13:12:10.662; 100385; 8.131; 6.56; 61.97
13:12:11.661; 100385; 8.102; 6.55; 61.91
13:12:12.662; 100384; 8.135; 6.58; 61.8
13:12:13.661; 100384; 8.115; 6.55; 61.72
13:12:14.661; 100383; 8.135; 6.55; 61.6
13:12:15.661; 100383; 8.128; 6.55; 61.55
13:12:16.661; 100384; 8.166; 6.52; 61.51
13:12:17.661; 100383; 8.085; 6.5; 61.42
13:12:18.661; 100383; 8.124; 6.53; 61.33
13:12:19.661; 100384; 8.106; 6.52; 61.32
13:12:20.662; 100384; 8.139; 6.52; 61.23
13:12:21.662; 100382; 8.087; 6.49; 61.17
13:12:22.661; 100384; 8.091; 6.49; 61.04
13:12:23.661; 100383; 8.104; 6.52; 60.97
13:12:24.661; 100383; 8.156; 6.48; 60.84
13:12:25.661; 100382; 8.035; 6.46; 60.65
13:12:26.661; 100381; 8.119; 6.46; 60.49
13:12:27.661; 100379; 8.105; 6.46; 60.37
13:12:28.661; 100380; 8.093; 6.46; 60.27
13:12:29.662; 100380; 8.142; 6.43; 60.14
13:12:30.662; 100381; 8.172; 6.42; 60.03
13:12:31.661; 100380; 8.168; 6.45; 59.97
13:12:32.661; 100379; 8.12; 6.41; 59.83
13:12:33.661; 100378; 8.118; 6.39; 59.72
13:12:34.662; 100379; 8.105; 6.41; 59.66
13:12:35.661; 100379; 8.106; 6.36; 59.57
13:12:36.661; 100380; 8.099; 6.39; 59.51
13:12:37.662; 100378; 8.119; 6.38; 59.37
13:12:38.681; 100380; 8.17; 6.35; 59.31
13:12:39.680; 100380; 8.152; 6.38; 59.21
13:12:40.681; 100380; 8.144; 6.39; 59.16
13:12:41.681; 100381; 8.139; 6.36; 59.13
13:12:42.680; 100381; 8.175; 6.38; 59.07
13:12:43.680; 100381; 8.134; 6.36; 58.98
13:12:44.680; 100383; 8.08; 6.39; 58.96
13:12:45.680; 100382; 8.13; 6.38; 58.92
13:12:46.680; 100383; 8.145; 6.39; 58.93
13:12:47.681; 100382; 8.102; 6.36; 58.98
13:12:48.681; 100381; 8.124; 6.36; 59.01
13:12:49.680; 100382; 8.133; 6.36; 59.03
13:12:50.680; 100380; 8.195; 6.38; 59.13
13:12:51.681; 100381; 8.163; 6.39; 59.18
13:12:52.680; 100380; 8.099; 6.36; 59.23
13:12:53.681; 100380; 8.06; 6.35; 59.25
13:12:54.680; 100380; 8.119; 6.33; 59.33
13:12:55.680; 100380; 8.101; 6.35; 59.29
13:12:56.681; 100382; 8.217; 6.32; 59.25
13:12:57.680; 100383; 8.079; 6.33; 59.27
13:12:58.681; 100382; 8.146; 6.31; 59.19
13:12:59.680; 100382; 8.052; 6.31; 59.12
13:13:00.681; 100381; 8.108; 6.33; 59.05
13:13:01.680; 100381; 8.147; 6.31; 58.95
13:13:02.681; 100381; 8.144; 6.28; 58.82
13:13:03.680; 100381; 8.091; 6.29; 58.8
13:13:04.680; 100379; 8.225; 6.31; 58.68
13:13:05.681; 100379; 8.135; 6.29; 58.63
13:13:06.680; 100380; 8.122; 6.29; 58.55
13:13:07.680; 100381; 8.138; 6.29; 58.45
13:13:08.683; 100380; 8.131; 6.29; 58.36
13:13:09.688; 100378; 8.125; 6.31; 58.26
13:13:10.687; 100378; 8.086; 6.29; 58.17
13:13:11.687; 100378; 8.149; 6.28; 58.06
13:13:12.685; 100378; 8.081; 6.28; 57.96
13:13:13.685; 100378; 8.19; 6.28; 57.85
13:13:14.686; 100376; 8.134; 6.25; 57.68
13:13:15.686; 100376; 8.105; 6.27; 57.51
13:13:16.686; 100375; 8.118; 6.28; 57.43
13:13:17.686; 100376; 8.177; 6.28; 57.24
13:13:18.686; 100375; 8.148; 6.24; 57.15
13:13:19.686; 100375; 8.226; 6.24; 57.03
13:13:20.688; 100375; 8.137; 6.27; 56.97
13:13:21.686; 100374; 8.141; 6.25; 56.85
13:13:22.686; 100375; 8.145; 6.21; 56.79
13:13:23.687; 100375; 8.128; 6.22; 56.74
13:13:24.687; 100376; 8.138; 6.24; 56.68
13:13:25.687; 100377; 8.119; 6.2; 56.56
13:13:26.687; 100377; 8.135; 6.2; 56.43
13:13:27.688; 100378; 8.122; 6.21; 56.3
13:13:28.688; 100379; 8.144; 6.21; 56.19
13:13:29.687; 100377; 8.117; 6.18; 56.2
13:13:30.688; 100377; 8.141; 6.18; 56.13
13:13:31.687; 100377; 8.127; 6.2; 56.13
13:13:32.687; 100376; 8.1; 6.18; 56.08
13:13:33.687; 100378; 8.132; 6.15; 56.06
13:13:34.687; 100379; 8.13; 6.15; 55.99
13:13:35.687; 100379; 8.155; 6.15; 55.77
13:13:36.687; 100380; 8.177; 6.14; 55.64
13:13:37.688; 100381; 8.106; 6.14; 55.51
13:13:38.687; 100381; 8.114; 6.12; 55.46
13:13:39.687; 100382; 8.128; 6.15; 55.32
13:13:40.711; 100383; 8.141; 6.14; 55.23
13:13:41.710; 100383; 8.111; 6.12; 55.13
13:13:42.710; 100383; 8.086; 6.11; 54.99
13:13:43.710; 100383; 8.104; 6.11; 54.81
13:13:44.711; 100383; 8.159; 6.1; 54.68
13:13:45.710; 100383; 8.155; 6.1; 54.6
13:13:46.710; 100383; 8.109; 6.1; 54.46
13:13:47.710; 100384; 8.156; 6.07; 54.39
13:13:48.710; 100386; 8.167; 6.08; 54.29
13:13:49.710; 100386; 8.087; 6.08; 54.25
13:13:50.710; 100388; 8.11; 6.1; 54.2
13:13:51.712; 100387; 8.114; 6.08; 54.18
13:13:52.710; 100386; 8.105; 6.08; 54.17
13:13:53.710; 100385; 8.171; 6.08; 54.09
13:13:54.710; 100386; 8.126; 6.07; 54.08
13:13:55.710; 100385; 8.112; 6.04; 54.0
13:13:56.711; 100386; 8.126; 6.05; 53.94
13:13:57.710; 100385; 8.112; 6.04; 53.84
13:13:58.710; 100382; 8.173; 6.05; 53.77
13:13:59.710; 100384; 8.186; 6.03; 53.64
13:14:00.710; 100384; 8.126; 6.05; 53.54
13:14:01.710; 100384; 8.172; 6.05; 53.47
13:14:02.710; 100386; 8.188; 6.05; 53.32
13:14:03.710; 100382; 8.086; 6.03; 53.31
13:14:04.710; 100366; 8.088; 6.01; 53.16
13:14:05.710; 100382; 8.144; 6.04; 53.11
13:14:06.710; 100381; 8.133; 6.17; 53.07
13:14:07.710; 100380; 8.178; 6.32; 53.32
13:14:08.710; 100378; 8.167; 7.31; 54.58
13:14:09.710; 100371; 8.082; 8.27; 57.22
13:14:10.709; 100370; 8.149; 9.12; 60.63
13:14:11.708; 100371; 8.115; 10.85; 64.54
13:14:12.709; 100373; 8.167; 12.27; 68.47
13:14:13.709; 100371; 8.149; 13.43; 72.11
13:14:14.708; 100372; 8.119; 14.06; 75.34
13:14:15.707; 100371; 8.118; 14.34; 78.1
13:14:16.707; 100372; 8.049; 15.05; 80.54
13:14:17.707; 100372; 8.104; 15.68; 82.71
13:14:18.707; 100373; 8.112; 15.99; 84.54
13:14:19.708; 100374; 8.153; 16.55; 86.14
13:14:20.706; 100376; 8.105; 17.06; 87.43
13:14:21.708; 100375; 8.156; 17.61; 88.32
13:14:22.708; 100375; 8.177; 18.09; 88.56
13:14:23.709; 100373; 8.11; 18.55; 88.01
13:14:24.708; 100374; 8.128; 19.02; 87.03
13:14:25.708; 100374; 8.151; 19.52; 85.75
13:14:26.708; 100376; 8.142; 20.02; 84.26
