# Sparvio 1.5.0 log file. Logging started at 12:51:02.973 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008
# C (id=3): 
#   Serial number; 1851030050
#   App and version; 18; 2.007

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh; SKH1_70727633.lat; SKH1_70727633.lon; SKH1_70727633.alt; C.wspd; C.wdir; C.windU; C.windV; C.windW; C.temp; C.rh; C.pr; C.pitch; C.roll; C.heading
12:56:18.282; 100238; 7.299; 29.09; 32.46; 45.51028; 9.211293; 225.9; 0.81; 119; -0.71; 0.39; -0.03; 24.01; 72.6; 100428; 1.3; -9.3; 0
12:56:18.482; ; ; ; ; ; ; ; 1.13; 122; -0.95; 0.6; 0.06; 23.66; 74.4; 100427; 1.3; -9.3; 0
12:56:18.682; ; ; ; ; ; ; ; 1.11; 115; -1.0; 0.47; 0.0; 23.94; 73.1; 100426; 1.3; -9.3; 0
12:56:18.882; ; ; ; ; ; ; ; 0.93; 114; -0.85; 0.38; 0.06; 24.02; 72.8; 100427; 1.3; -9.3; 0
12:56:19.082; ; ; ; ; ; ; ; 0.7; 105; -0.66; 0.17; 0.16; 24.39; 71.1; 100428; 1.3; -9.3; 0
12:56:19.282; 100239; 7.344; 29.09; 32.46; 45.51029; 9.211353; 218.3; 0.56; 98; -0.55; 0.07; 0.08; 24.77; 69.6; 100427; 1.3; -9.3; 0
12:56:19.481; ; ; ; ; ; ; ; 0.58; 86; -0.57; -0.04; -0.11; 24.81; 69.5; 100427; 1.3; -9.3; 0
12:56:19.682; ; ; ; ; ; ; ; 0.66; 92; -0.66; 0.02; -0.01; 24.83; 69.5; 100427; 1.3; -9.3; 0
12:56:19.883; ; ; ; ; ; ; ; 1.09; 82; -1.08; -0.14; 0.01; 23.81; 73.7; 100426; 1.3; -9.3; 0
12:56:20.081; ; ; ; ; ; ; ; 1.02; 85; -1.01; -0.09; 0.01; 24.37; 71.3; 100426; 1.3; -9.3; 0
12:56:20.281; 100237; 7.331; 29.14; 32.48; 45.510276; 9.211416; 219.4; 0.6; 92; -0.59; 0.02; -0.08; 25.66; 66.1; 100427; 1.3; -9.3; 0
12:56:20.481; ; ; ; ; ; ; ; 0.56; 78; -0.55; -0.12; -0.01; 25.52; 66.6; 100427; 1.3; -9.3; 0
12:56:20.681; ; ; ; ; ; ; ; 0.57; 102; -0.55; 0.12; 0.08; 24.27; 71.9; 100427; 1.3; -9.3; 0
12:56:20.881; ; ; ; ; ; ; ; 0.79; 90; -0.79; 0.0; -0.06; 24.96; 69.1; 100427; 1.3; -9.3; 0
12:56:21.081; ; ; ; ; ; ; ; 0.82; 99; -0.79; 0.13; -0.17; 25.48; 67.0; 100426; 1.3; -9.3; 0
12:56:21.281; 100240; 7.324; 29.25; 32.51; 45.510281; 9.21148; 211.0; 0.74; 90; -0.73; 0.0; -0.1; 26.15; 64.4; 100426; 1.3; -9.3; 0
12:56:21.481; ; ; ; ; ; ; ; 0.93; 103; -0.91; 0.21; 0.01; 26.61; 62.6; 100427; 1.3; -9.3; 0
12:56:21.681; ; ; ; ; ; ; ; 1.02; 102; -1.0; 0.22; 0.08; 25.72; 66.1; 100426; 1.3; -9.3; 0
12:56:21.887; ; ; ; ; ; ; ; 1.09; 103; -1.05; 0.24; 0.18; 24.89; 69.3; 100427; 1.3; -9.3; 0
12:56:22.081; ; ; ; ; ; ; ; 0.9; 104; -0.87; 0.21; 0.1; 23.81; 74.1; 100427; 1.3; -9.3; 0
12:56:22.281; 100240; 7.298; 29.35; 32.48; 45.51026; 9.211565; 216.3; 1.33; 82; -1.32; -0.18; 0.04; 23.72; 74.4; 100425; 1.3; -9.3; 0
12:56:22.481; ; ; ; ; ; ; ; 1.01; 87; -1.01; -0.06; -0.07; 23.26; 76.7; 100427; 1.3; -9.3; 0
12:56:22.680; ; ; ; ; ; ; ; 0.83; 96; -0.82; 0.08; -0.08; 23.9; 73.8; 100427; 1.3; -9.3; 0
12:56:22.880; ; ; ; ; ; ; ; 0.85; 77; -0.82; -0.19; 0.03; 23.61; 75.1; 100426; 1.3; -9.3; 0
12:56:23.080; ; ; ; ; ; ; ; 0.89; 78; -0.87; -0.18; -0.02; 23.38; 76.1; 100428; 1.3; -9.3; 0
12:56:23.280; 100239; 7.287; 29.45; 32.35; 45.510235; 9.211561; 229.5; 1.03; 78; -1.01; -0.21; -0.05; 23.2; 76.9; 100427; 1.3; -9.3; 0
12:56:23.480; ; ; ; ; ; ; ; 0.95; 86; -0.94; -0.06; -0.05; 23.18; 77.2; 100426; 1.3; -9.3; 0
12:56:23.680; ; ; ; ; ; ; ; 1.16; 101; -1.14; 0.23; 0.01; 24.41; 71.8; 100426; 1.3; -9.3; 0
12:56:23.880; ; ; ; ; ; ; ; 1.25; 96; -1.24; 0.13; 0.07; 24.65; 70.7; 100427; 1.3; -9.3; 0
12:56:24.083; ; ; ; ; ; ; ; 1.18; 101; -1.16; 0.22; 0.05; 23.69; 75.1; 100427; 1.3; -9.3; 0
12:56:24.283; 100239; 7.301; 29.57; 32.2; 45.510196; 9.211573; 245.3; 1.43; 101; -1.4; 0.27; -0.11; 22.98; 78.3; 100427; 1.3; -9.3; 0
12:56:24.480; ; ; ; ; ; ; ; 1.49; 99; -1.47; 0.22; -0.05; 23.42; 76.2; 100426; 1.3; -9.3; 0
12:56:24.680; ; ; ; ; ; ; ; 1.47; 99; -1.45; 0.23; -0.03; 23.59; 75.5; 100426; 1.3; -9.3; 0
12:56:24.880; ; ; ; ; ; ; ; 1.36; 93; -1.36; 0.07; 0.06; 24.03; 73.6; 100427; 1.3; -9.3; 0
12:56:25.080; ; ; ; ; ; ; ; 1.08; 87; -1.07; -0.06; 0.02; 23.3; 76.7; 100427; 1.3; -9.3; 0
12:56:25.280; 100239; 7.293; 29.69; 32.09; 45.510185; 9.211558; 255.8; 1.21; 91; -1.21; 0.03; -0.08; 23.24; 77.2; 100428; 1.3; -9.3; 0
12:56:25.480; ; ; ; ; ; ; ; 1.36; 86; -1.35; -0.09; 0.09; 24.04; 73.5; 100426; 1.3; -9.3; 0
12:56:25.680; ; ; ; ; ; ; ; 1.26; 92; -1.26; 0.05; -0.02; 23.21; 77.4; 100427; 1.3; -9.3; 0
12:56:25.880; ; ; ; ; ; ; ; 1.15; 97; -1.14; 0.15; -0.01; 24.59; 71.2; 100425; 1.3; -9.3; 0
12:56:26.081; ; ; ; ; ; ; ; 1.24; 104; -1.2; 0.3; -0.05; 25.4; 67.8; 100426; 1.3; -9.3; 0
12:56:26.279; 100238; 7.324; 29.8; 31.86; 45.510161; 9.211561; 263.2; 0.99; 88; -0.99; -0.03; 0.06; 25.01; 69.5; 100427; 1.3; -9.3; 0
12:56:26.479; ; ; ; ; ; ; ; 1.16; 91; -1.16; 0.03; -0.02; 23.77; 74.9; 100425; 1.3; -9.3; 0
12:56:26.680; ; ; ; ; ; ; ; 1.08; 101; -1.06; 0.21; -0.12; 24.36; 72.2; 100426; 1.3; -9.3; 0
12:56:26.879; ; ; ; ; ; ; ; 0.95; 97; -0.94; 0.11; -0.03; 26.23; 64.6; 100426; 1.3; -9.3; 0
12:56:27.079; ; ; ; ; ; ; ; 0.84; 92; -0.84; 0.02; 0.01; 24.66; 70.8; 100427; 1.3; -9.3; 0
12:56:27.279; 100238; 7.299; 29.92; 31.72; 45.510143; 9.211475; 275.6; 1.07; 94; -1.07; 0.08; -0.09; 23.72; 75.2; 100426; 1.3; -9.3; 0
12:56:27.479; ; ; ; ; ; ; ; 0.99; 83; -0.99; -0.12; -0.03; 24.21; 73.0; 100427; 1.3; -9.3; 0
12:56:27.680; ; ; ; ; ; ; ; 0.87; 95; -0.86; 0.07; -0.03; 23.24; 77.4; 100427; 1.3; -9.3; 0
12:56:27.879; ; ; ; ; ; ; ; 1.02; 99; -1.0; 0.15; -0.14; 22.65; 80.2; 100426; 1.3; -9.3; 0
12:56:28.082; ; ; ; ; ; ; ; 1.22; 68; -1.11; -0.45; -0.22; 22.9; 78.9; 100427; 1.3; -9.3; 0
12:56:28.279; 100238; 7.343; 30.02; 31.58; 45.5101; 9.211445; 288.1; 1.09; 63; -0.96; -0.48; -0.21; 23.46; 76.2; 100427; 1.3; -9.3; 0
12:56:28.479; ; ; ; ; ; ; ; 0.83; 90; -0.82; 0.0; -0.12; 23.66; 75.6; 100426; 1.3; -9.3; 0
12:56:28.680; ; ; ; ; ; ; ; 1.05; 85; -1.04; -0.09; -0.06; 23.14; 77.9; 100426; 1.3; -9.3; 0
12:56:28.879; ; ; ; ; ; ; ; 1.2; 79; -1.18; -0.22; -0.05; 22.97; 78.8; 100426; 1.2; -9.3; 0
12:56:29.079; ; ; ; ; ; ; ; 1.22; 74; -1.17; -0.33; -0.11; 23.35; 77.1; 100427; 1.3; -9.3; 0
12:56:29.278; 100240; 7.311; 30.15; 31.4; 45.510066; 9.211391; 304.8; 1.33; 61; -1.15; -0.64; -0.16; 24.8; 70.7; 100426; 1.2; -9.3; 0
12:56:29.479; ; ; ; ; ; ; ; 1.23; 75; -1.19; -0.31; -0.01; 23.74; 75.2; 100427; 1.3; -9.3; 0
12:56:29.680; ; ; ; ; ; ; ; 1.32; 73; -1.25; -0.39; -0.08; 23.56; 75.9; 100427; 1.2; -9.3; 0
12:56:29.879; ; ; ; ; ; ; ; 1.33; 83; -1.32; -0.16; 0.01; 24.92; 70.2; 100427; 1.3; -9.3; 0
12:56:30.080; ; ; ; ; ; ; ; 1.14; 86; -1.14; -0.09; -0.05; 23.88; 74.6; 100427; 1.2; -9.3; 0
12:56:30.278; 100239; 7.282; 30.25; 31.2; 45.510035; 9.211381; 323.0; 1.06; 76; -1.03; -0.25; -0.02; 24.39; 72.6; 100426; 1.2; -9.3; 0
12:56:30.478; ; ; ; ; ; ; ; 0.82; 82; -0.82; -0.11; -0.04; 24.87; 70.6; 100426; 1.3; -9.3; 0
12:56:30.680; ; ; ; ; ; ; ; 0.9; 88; -0.89; -0.02; 0.07; 24.26; 73.2; 100425; 1.3; -9.3; 0
12:56:30.878; ; ; ; ; ; ; ; 0.83; 98; -0.82; 0.12; -0.1; 22.84; 79.6; 100427; 1.3; -9.3; 0
12:56:31.078; ; ; ; ; ; ; ; 0.82; 104; -0.77; 0.2; -0.18; 22.77; 80.1; 100427; 1.3; -9.3; 0
12:56:31.278; 100239; 7.311; 30.36; 31.02; 45.510051; 9.2113; 325.4; 0.78; 96; -0.77; 0.08; -0.12; 22.78; 80.2; 100427; 1.3; -9.3; 0
12:56:31.478; ; ; ; ; ; ; ; 0.87; 92; -0.87; 0.03; -0.09; 22.51; 81.2; 100427; 1.3; -9.3; 0
12:56:31.680; ; ; ; ; ; ; ; 0.97; 90; -0.97; 0.01; -0.06; 22.48; 81.4; 100427; 1.2; -9.3; 0
12:56:31.878; ; ; ; ; ; ; ; 1.08; 86; -1.07; -0.08; -0.04; 22.55; 81.3; 100426; 1.3; -9.3; 0
12:56:32.080; ; ; ; ; ; ; ; 1.08; 78; -1.05; -0.22; -0.04; 22.56; 81.1; 100426; 1.3; -9.3; 0
12:56:32.278; 100238; 7.374; 30.43; 30.81; 45.510041; 9.211308; 330.3; 0.92; 93; -0.92; 0.05; -0.01; 22.94; 79.3; 100426; 1.3; -9.3; 0
12:56:32.478; ; ; ; ; ; ; ; 0.87; 94; -0.87; 0.07; -0.05; 22.8; 80.0; 100428; 1.3; -9.3; 0
12:56:32.680; ; ; ; ; ; ; ; 0.97; 79; -0.95; -0.18; -0.07; 22.64; 80.8; 100427; 1.3; -9.3; 0
12:56:32.878; ; ; ; ; ; ; ; 1.06; 78; -1.02; -0.22; -0.17; 22.49; 81.5; 100427; 1.3; -9.3; 0
12:56:33.078; ; ; ; ; ; ; ; 0.88; 98; -0.87; 0.12; -0.1; 22.69; 80.5; 100426; 1.3; -9.3; 0
12:56:33.277; 100239; 7.292; 30.53; 30.77; 45.51004; 9.211333; 330.0; 0.8; 85; -0.78; -0.06; -0.18; 22.73; 80.5; 100427; 1.3; -9.3; 0
12:56:33.478; ; ; ; ; ; ; ; 0.92; 80; -0.89; -0.15; -0.16; 22.58; 81.2; 100427; 1.3; -9.3; 0
12:56:33.680; ; ; ; ; ; ; ; 0.94; 79; -0.91; -0.17; -0.16; 22.73; 80.4; 100427; 1.3; -9.3; 0
12:56:33.878; ; ; ; ; ; ; ; 1.24; 65; -1.12; -0.51; -0.18; 22.64; 80.9; 100425; 1.3; -9.3; 0
12:56:34.079; ; ; ; ; ; ; ; 0.87; 86; -0.84; -0.06; -0.2; 22.69; 80.7; 100426; 1.2; -9.3; 0
12:56:34.277; 100239; 7.366; 30.59; 30.53; 45.510025; 9.211306; 331.1; 0.77; 96; -0.75; 0.07; -0.17; 22.82; 80.0; 100427; 1.3; -9.3; 0
12:56:34.477; ; ; ; ; ; ; ; 0.72; 77; -0.67; -0.15; -0.22; 22.97; 79.3; 100427; 1.3; -9.3; 0
12:56:34.679; ; ; ; ; ; ; ; 0.57; 81; -0.51; -0.08; -0.25; 23.16; 78.5; 100426; 1.3; -9.3; 0
12:56:34.877; ; ; ; ; ; ; ; 0.65; 91; -0.64; 0.01; -0.14; 22.86; 79.9; 100427; 1.2; -9.3; 0
12:56:35.077; ; ; ; ; ; ; ; 0.52; 98; -0.51; 0.07; -0.12; 22.91; 79.6; 100428; 1.3; -9.3; 0
12:56:35.277; 100240; 7.293; 30.62; 30.43; 45.510023; 9.211265; 334.0; 0.81; 90; -0.81; 0.0; -0.06; 23.25; 78.0; 100427; 1.3; -9.3; 0
12:56:35.477; ; ; ; ; ; ; ; 0.84; 79; -0.82; -0.17; -0.04; 23.02; 79.1; 100427; 1.3; -9.3; 0
12:56:35.679; ; ; ; ; ; ; ; 0.91; 74; -0.88; -0.25; -0.08; 22.71; 80.6; 100428; 1.3; -9.3; 0
12:56:35.877; ; ; ; ; ; ; ; 0.89; 71; -0.84; -0.29; -0.1; 22.58; 81.3; 100427; 1.2; -9.3; 0
12:56:36.080; ; ; ; ; ; ; ; 0.72; 74; -0.69; -0.2; -0.09; 22.67; 80.8; 100427; 1.3; -9.3; 0
12:56:36.277; 100240; 7.251; 30.67; 30.32; 45.510023; 9.211261; 335.2; 0.72; 75; -0.7; -0.18; -0.05; 23.26; 78.0; 100428; 1.3; -9.3; 0
12:56:36.477; ; ; ; ; ; ; ; 0.49; 87; -0.48; -0.03; -0.08; 25.13; 69.8; 100427; 1.2; -9.3; 0
12:56:36.678; ; ; ; ; ; ; ; 0.59; 75; -0.57; -0.15; 0.04; 24.17; 73.9; 100427; 1.3; -9.3; 0
12:56:36.876; ; ; ; ; ; ; ; 0.72; 67; -0.66; -0.28; -0.06; 23.62; 76.5; 100428; 1.3; -9.3; 0
12:56:37.076; ; ; ; ; ; ; ; 0.63; 82; -0.62; -0.09; -0.05; 23.86; 75.4; 100427; 1.3; -9.3; 0
12:56:37.276; 100238; 7.327; 30.71; 30.27; 45.51003; 9.2112; 331.9; 0.42; 80; -0.42; -0.08; -0.02; 23.6; 76.7; 100426; 1.3; -9.3; 0
12:56:37.476; ; ; ; ; ; ; ; 0.51; 70; -0.48; -0.17; -0.06; 23.82; 75.6; 100426; 1.3; -9.3; 0
12:56:37.677; ; ; ; ; ; ; ; 0.62; 76; -0.6; -0.15; -0.06; 23.47; 77.2; 100427; 1.3; -9.3; 0
12:56:37.876; ; ; ; ; ; ; ; 0.69; 68; -0.64; -0.26; -0.08; 23.29; 78.2; 100427; 1.3; -9.3; 0
12:56:38.078; ; ; ; ; ; ; ; 0.52; 80; -0.52; -0.09; -0.04; 23.37; 77.8; 100427; 1.3; -9.3; 0
12:56:38.276; 100240; 7.278; 30.76; 30.19; 45.51005; 9.211188; 329.1; 0.6; 73; -0.58; -0.18; -0.03; 23.18; 78.7; 100427; 1.3; -9.3; 0
12:56:38.476; ; ; ; ; ; ; ; 0.63; 77; -0.61; -0.14; -0.09; 23.35; 77.9; 100427; 1.3; -9.3; 0
12:56:38.677; ; ; ; ; ; ; ; 0.47; 99; -0.46; 0.07; 0.06; 24.17; 74.3; 100425; 1.2; -9.3; 0
12:56:38.876; ; ; ; ; ; ; ; 0.37; 106; -0.35; 0.1; -0.03; 23.53; 77.3; 100427; 1.3; -9.3; 0
12:56:39.076; ; ; ; ; ; ; ; 0.39; 102; -0.38; 0.08; -0.01; 23.99; 75.0; 100428; 1.3; -9.3; 0
12:56:39.276; 100239; 7.318; 30.81; 30.21; 45.51005; 9.21124; 330.1; 0.34; 118; -0.3; 0.16; -0.01; 23.6; 77.1; 100428; 1.3; -9.3; 0
12:56:39.476; ; ; ; ; ; ; ; 0.23; 102; -0.22; 0.05; -0.06; 23.86; 75.8; 100427; 1.3; -9.3; 0
12:56:39.677; ; ; ; ; ; ; ; 0.38; 95; -0.38; 0.03; 0.03; 24.93; 71.2; 100428; 1.3; -9.3; 0
12:56:39.876; ; ; ; ; ; ; ; 0.38; 99; -0.37; 0.06; 0.03; 24.33; 73.7; 100427; 1.2; -9.3; 0
12:56:40.077; ; ; ; ; ; ; ; 0.27; 87; -0.27; -0.02; 0.01; 24.86; 71.4; 100427; 1.2; -9.3; 0
12:56:40.275; 100239; 7.301; 30.86; 30.12; 45.510075; 9.211175; 325.1; 0.29; 81; -0.29; -0.04; -0.01; 25.06; 70.7; 100427; 1.3; -9.3; 0
12:56:40.475; ; ; ; ; ; ; ; 0.35; 94; -0.35; 0.03; -0.03; 24.99; 71.1; 100427; 1.3; -9.3; 0
12:56:40.676; ; ; ; ; ; ; ; 0.3; 99; -0.29; 0.04; -0.06; 24.93; 71.3; 100427; 1.3; -9.3; 0
12:56:40.875; ; ; ; ; ; ; ; 0.24; 106; -0.21; 0.06; -0.09; 25.41; 69.3; 100427; 1.2; -9.3; 0
12:56:41.075; ; ; ; ; ; ; ; 0.42; 89; -0.41; -0.01; -0.04; 25.54; 68.8; 100426; 1.3; -9.3; 0
12:56:41.286; 100239; 7.336; 30.93; 29.99; 45.510101; 9.211215; 307.1; 0.33; 88; -0.32; -0.01; -0.03; 25.59; 68.6; 100427; 1.3; -9.3; 0
12:56:41.486; ; ; ; ; ; ; ; 0.18; 116; -0.16; 0.08; -0.02; 25.9; 67.4; 100426; 1.3; -9.3; 0
12:56:41.687; ; ; ; ; ; ; ; 0.21; 81; -0.21; -0.03; -0.02; 26.15; 66.5; 100427; 1.2; -9.3; 0
12:56:41.885; ; ; ; ; ; ; ; 0.18; 94; -0.18; 0.01; -0.03; 25.38; 69.6; 100426; 1.2; -9.3; 0
12:56:42.088; ; ; ; ; ; ; ; 0.23; 99; -0.2; 0.03; -0.1; 24.9; 71.6; 100426; 1.3; -9.3; 0
12:56:42.286; 100239; 7.334; 30.98; 29.93; 45.510116; 9.211291; 301.6; 0.17; 56; -0.12; -0.08; -0.08; 26.71; 64.4; 100427; 1.3; -9.3; 0
12:56:42.485; ; ; ; ; ; ; ; 0.1; 114; -0.07; 0.03; -0.06; 26.95; 63.5; 100428; 1.2; -9.3; 0
12:56:42.687; ; ; ; ; ; ; ; 0.14; 54; -0.11; -0.08; -0.05; 26.53; 65.1; 100426; 1.3; -9.3; 0
12:56:42.885; ; ; ; ; ; ; ; 0.07; 270; 0.07; 0.0; -0.02; 25.18; 70.5; 100426; 1.3; -9.3; 0
12:56:43.085; ; ; ; ; ; ; ; 0.61; 232; 0.48; 0.37; -0.01; 23.32; 78.9; 100428; 1.2; -9.3; 0
12:56:43.286; 100240; 7.323; 31.02; 29.81; 45.510148; 9.211251; 292.8; 0.32; 262; 0.31; 0.04; -0.05; 24.36; 74.2; 100427; 1.3; -9.3; 0
12:56:43.485; ; ; ; ; ; ; ; 0.22; 244; 0.19; 0.09; 0.06; 24.33; 74.4; 100427; 1.2; -9.3; 0
12:56:43.686; ; ; ; ; ; ; ; 0.5; 222; 0.34; 0.37; 0.01; 23.43; 78.5; 100426; 1.3; -9.3; 0
12:56:43.885; ; ; ; ; ; ; ; 0.31; 256; 0.29; 0.07; -0.1; 24.33; 74.4; 100426; 1.3; -9.3; 0
12:56:44.088; ; ; ; ; ; ; ; 0.24; 261; 0.23; 0.04; -0.02; 25.35; 70.0; 100425; 1.3; -9.3; 0
12:56:44.287; 100241; 7.341; 31.1; 29.8; 45.510173; 9.211195; 284.0; 0.15; 315; 0.1; -0.1; -0.03; 26.07; 67.2; 100427; 1.3; -9.3; 0
12:56:44.486; ; ; ; ; ; ; ; 0.24; 34; -0.11; -0.16; -0.15; 26.93; 63.8; 100426; 1.3; -9.3; 0
12:56:44.686; ; ; ; ; ; ; ; 0.19; 96; -0.16; 0.02; -0.1; 27.76; 60.8; 100427; 1.3; -9.3; 0
12:56:44.885; ; ; ; ; ; ; ; 0.21; 88; -0.21; -0.01; -0.03; 26.94; 63.8; 100426; 1.3; -9.3; 0
12:56:45.084; ; ; ; ; ; ; ; 0.23; 61; -0.2; -0.11; -0.04; 26.76; 64.5; 100427; 1.3; -9.3; 0
12:56:45.284; 100241; 7.292; 31.21; 29.71; 45.510198; 9.211188; 274.1; 0.18; 95; -0.18; 0.01; -0.02; 26.77; 64.5; 100428; 1.2; -9.3; 0
12:56:45.485; ; ; ; ; ; ; ; 0.12; 77; -0.11; -0.03; -0.03; 26.3; 66.3; 100427; 1.3; -9.3; 0
12:56:45.684; ; ; ; ; ; ; ; 0.18; 95; -0.15; 0.01; -0.11; 26.08; 67.1; 100427; 1.2; -9.3; 0
12:56:45.884; ; ; ; ; ; ; ; 0.17; 163; -0.04; 0.13; -0.09; 25.91; 68.0; 100427; 1.3; -9.3; 0
12:56:46.086; ; ; ; ; ; ; ; 0.15; 88; -0.08; 0.0; -0.13; 25.96; 67.7; 100426; 1.3; -9.3; 0
12:56:46.284; 100241; 7.387; 31.31; 29.58; 45.510215; 9.211116; 263.8; 0.25; 64; -0.22; -0.1; -0.07; 25.46; 69.6; 100427; 1.3; -9.3; 0
12:56:46.484; ; ; ; ; ; ; ; 0.12; 109; -0.05; 0.02; -0.1; 25.02; 71.6; 100427; 1.3; -9.3; 0
12:56:46.684; ; ; ; ; ; ; ; 0.2; 51; -0.14; -0.11; -0.09; 25.51; 69.5; 100427; 1.3; -9.3; 0
12:56:46.884; ; ; ; ; ; ; ; 0.33; 75; -0.29; -0.07; -0.13; 25.44; 69.9; 100427; 1.3; -9.3; 0
12:56:47.084; ; ; ; ; ; ; ; 0.31; 79; -0.29; -0.06; -0.09; 25.6; 69.3; 100428; 1.3; -9.3; 0
12:56:47.284; 100240; 7.313; 31.36; 29.53; 45.510215; 9.211065; 262.1; 0.4; 57; -0.31; -0.2; -0.14; 25.33; 70.2; 100427; 1.3; -9.3; 0
12:56:47.484; ; ; ; ; ; ; ; 0.34; 44; -0.22; -0.23; -0.11; 25.69; 68.9; 100427; 1.3; -9.3; 0
12:56:47.683; ; ; ; ; ; ; ; 0.28; 47; -0.2; -0.19; -0.07; 25.84; 68.2; 100426; 1.3; -9.3; 0
12:56:47.883; ; ; ; ; ; ; ; 0.31; 59; -0.26; -0.16; -0.07; 25.98; 67.8; 100427; 1.3; -9.3; 0
12:56:48.086; ; ; ; ; ; ; ; 0.32; 60; -0.28; -0.16; -0.04; 25.85; 68.3; 100426; 1.3; -9.3; 0
12:56:48.284; 100241; 7.358; 31.4; 29.4; 45.51022; 9.211076; 253.4; 0.26; 70; -0.22; -0.08; -0.1; 25.24; 70.8; 100427; 1.3; -9.3; 0
12:56:48.483; ; ; ; ; ; ; ; 0.29; 69; -0.27; -0.11; -0.01; 25.45; 70.0; 100427; 1.3; -9.3; 0
12:56:48.683; ; ; ; ; ; ; ; 0.46; 105; -0.44; 0.12; -0.03; 24.62; 73.6; 100428; 1.2; -9.3; 0
12:56:48.883; ; ; ; ; ; ; ; 0.39; 113; -0.35; 0.15; 0.07; 24.67; 73.5; 100426; 1.3; -9.3; 0
12:56:49.083; ; ; ; ; ; ; ; 0.29; 98; -0.29; 0.04; -0.06; 25.26; 70.7; 100426; 1.3; -9.3; 0
12:56:49.283; 100238; 7.345; 31.43; 29.34; 45.510215; 9.211033; 258.6; 0.19; 83; -0.19; -0.02; -0.05; 26.99; 64.0; 100426; 1.3; -9.3; 0
12:56:49.485; ; ; ; ; ; ; ; 0.22; 57; -0.16; -0.1; -0.11; 26.6; 65.6; 100428; 1.3; -9.3; 0
12:56:49.683; ; ; ; ; ; ; ; 0.17; 67; -0.15; -0.06; -0.07; 26.2; 67.1; 100427; 1.3; -9.3; 0
12:56:49.883; ; ; ; ; ; ; ; 0.23; 52; -0.17; -0.14; -0.06; 26.06; 67.6; 100427; 1.3; -9.3; 0
12:56:50.087; ; ; ; ; ; ; ; 0.33; 67; -0.3; -0.13; -0.07; 25.87; 68.5; 100426; 1.3; -9.3; 0
12:56:50.287; 100240; 7.341; 31.52; 29.26; 45.510211; 9.211053; 261.6; 0.33; 67; -0.28; -0.12; -0.13; 26.23; 67.0; 100427; 1.3; -9.3; 0
12:56:50.484; ; ; ; ; ; ; ; 0.25; 81; -0.23; -0.04; -0.1; 26.96; 64.3; 100427; 1.3; -9.3; 0
12:56:50.682; ; ; ; ; ; ; ; 0.37; 56; -0.3; -0.2; -0.1; 26.64; 65.4; 100427; 1.3; -9.3; 0
12:56:50.882; ; ; ; ; ; ; ; 0.37; 68; -0.33; -0.13; -0.08; 26.08; 67.5; 100426; 1.2; -9.3; 0
12:56:51.082; ; ; ; ; ; ; ; 0.35; 102; -0.34; 0.07; -0.07; 26.03; 67.9; 100427; 1.3; -9.3; 0
12:56:51.282; 100239; 7.347; 31.57; 29.13; 45.510208; 9.21108; 265.2; 0.26; 80; -0.24; -0.04; -0.08; 25.55; 69.8; 100427; 1.2; -9.3; 0
12:56:51.484; ; ; ; ; ; ; ; 0.23; 91; -0.21; 0.0; -0.11; 25.41; 70.6; 100428; 1.3; -9.3; 0
12:56:51.682; ; ; ; ; ; ; ; 0.36; 98; -0.35; 0.05; -0.02; 25.02; 72.2; 100427; 1.3; -9.3; 0
12:56:51.882; ; ; ; ; ; ; ; 0.4; 79; -0.38; -0.07; -0.07; 25.23; 71.2; 100427; 1.2; -9.3; 0
12:56:52.082; ; ; ; ; ; ; ; 0.42; 112; -0.39; 0.16; -0.04; 25.14; 71.7; 100428; 1.3; -9.3; 0
12:56:52.284; 100240; 7.358; 31.66; 29.09; 45.510205; 9.21113; 269.8; 0.39; 103; -0.38; 0.09; -0.03; 25.42; 70.5; 100427; 1.2; -9.3; 0
12:56:52.484; ; ; ; ; ; ; ; 0.46; 89; -0.46; -0.01; -0.02; 25.27; 71.2; 100427; 1.3; -9.3; 0
12:56:52.682; ; ; ; ; ; ; ; 0.44; 95; -0.43; 0.04; 0.0; 25.46; 70.4; 100427; 1.3; -9.3; 0
12:56:52.882; ; ; ; ; ; ; ; 0.27; 48; -0.2; -0.18; -0.05; 25.73; 69.4; 100427; 1.3; -9.3; 0
12:56:53.083; ; ; ; ; ; ; ; 0.27; 67; -0.25; -0.1; -0.04; 25.56; 70.0; 100428; 1.3; -9.3; 0
12:56:53.284; 100238; 7.31; 31.65; 29.04; 45.510156; 9.21127; 288.5; 0.35; 56; -0.29; -0.19; 0.01; 25.55; 70.1; 100428; 1.3; -9.3; 0
12:56:53.483; ; ; ; ; ; ; ; 0.29; 100; -0.28; 0.05; 0.05; 24.62; 74.1; 100427; 1.3; -9.3; 0
12:56:53.681; ; ; ; ; ; ; ; 0.32; 117; -0.27; 0.14; -0.11; 23.98; 77.0; 100428; 1.3; -9.3; 0
12:56:53.881; ; ; ; ; ; ; ; 0.3; 105; -0.28; 0.07; -0.06; 25.0; 72.5; 100428; 1.3; -9.3; 0
